Link,날짜,종가,전일비,등락률,거래량,기관순 매매량,외국인 순매매량,외국인 보유주수,외국인 보유율
https://finance.naver.com/item/frgn.nhn?code=010060,2020.05.25,"41,200",100,+0.24%,"180,780","+2,736","+5,156","5,475,249",22.96%
https://finance.naver.com/item/frgn.nhn?code=010060,2020.05.22,"41,100","2,200",-5.08%,"414,590","-10,126","-46,108","5,470,093",22.94%
https://finance.naver.com/item/frgn.nhn?code=010060,2020.05.21,"43,300","3,650",+9.21%,"1,666,180","-23,747","-88,819","5,517,283",23.13%
https://finance.naver.com/item/frgn.nhn?code=010060,2020.05.20,"39,650",750,+1.93%,"169,611","-2,291","+17,992","5,601,880",23.49%
https://finance.naver.com/item/frgn.nhn?code=010060,2020.05.19,"38,900","1,100",+2.91%,"224,336","+18,044","+24,085","5,584,086",23.41%
https://finance.naver.com/item/frgn.nhn?code=042660,2020.05.25,"18,400","1,400",+8.24%,"1,032,543","+87,711","+6,948","11,229,734",10.47%
https://finance.naver.com/item/frgn.nhn?code=042660,2020.05.22,"17,000",450,-2.58%,"346,808","-23,152","-86,147","11,222,786",10.47%
https://finance.naver.com/item/frgn.nhn?code=042660,2020.05.21,"17,450",100,+0.58%,"501,433","-34,076","-119,004","11,308,933",10.55%
https://finance.naver.com/item/frgn.nhn?code=042660,2020.05.20,"17,350",0,0.00%,"248,571","-45,366","-21,599","11,427,527",10.66%
https://finance.naver.com/item/frgn.nhn?code=042660,2020.05.19,"17,350",700,+4.20%,"514,234","+106,644","-11,933","11,448,634",10.68%
https://finance.naver.com/item/frgn.nhn?code=000150,2020.05.25,"36,950",450,+1.23%,"46,833","+2,235","+3,820","1,813,862",10.98%
https://finance.naver.com/item/frgn.nhn?code=000150,2020.05.22,"36,500",800,-2.14%,"67,584",-106,"-8,598","1,810,042",10.95%
https://finance.naver.com/item/frgn.nhn?code=000150,2020.05.21,"37,300",400,+1.08%,"95,057","-10,029","+21,944","1,817,640",11.00%
https://finance.naver.com/item/frgn.nhn?code=000150,2020.05.20,"36,900",100,+0.27%,"57,454","-3,259","+12,972","1,795,651",10.87%
https://finance.naver.com/item/frgn.nhn?code=000150,2020.05.19,"36,800","1,550",+4.40%,"120,304","+9,978","+24,505","1,782,625",10.79%
https://finance.naver.com/item/frgn.nhn?code=041960,2020.05.25,"19,050",350,-1.80%,"643,504","+6,723","-49,006","2,208,854",3.44%
https://finance.naver.com/item/frgn.nhn?code=041960,2020.05.22,"19,400",150,-0.77%,"967,422","-32,257","-68,979","2,257,860",3.52%
https://finance.naver.com/item/frgn.nhn?code=041960,2020.05.21,"19,550",50,+0.26%,"697,464","-18,405","-6,385","2,320,549",3.62%
https://finance.naver.com/item/frgn.nhn?code=041960,2020.05.20,"19,500",200,-1.02%,"541,153","-6,305","-20,920","2,326,322",3.62%
https://finance.naver.com/item/frgn.nhn?code=041960,2020.05.19,"19,700",350,-1.75%,"2,271,551","-34,729","-42,093","2,322,323",3.62%
https://finance.naver.com/item/frgn.nhn?code=093050,2020.05.25,"13,050",150,+1.16%,"54,189","+1,878",-295,"7,324,119",25.05%
https://finance.naver.com/item/frgn.nhn?code=093050,2020.05.22,"12,900",300,-2.27%,"131,734","-14,626","-10,176","7,324,414",25.05%
https://finance.naver.com/item/frgn.nhn?code=093050,2020.05.21,"13,200",0,0.00%,"121,120","-1,006","-14,017","7,334,590",25.08%
https://finance.naver.com/item/frgn.nhn?code=093050,2020.05.20,"13,200",350,+2.72%,"219,819","+6,250","+9,140","7,348,462",25.13%
https://finance.naver.com/item/frgn.nhn?code=093050,2020.05.19,"12,850",500,+4.05%,"177,463","+16,437","+11,080","7,337,548",25.09%
https://finance.naver.com/item/frgn.nhn?code=051910,2020.05.25,"389,500","12,500",+3.32%,"502,679","+76,310","+37,941","25,771,785",36.51%
https://finance.naver.com/item/frgn.nhn?code=051910,2020.05.22,"377,000",500,-0.13%,"504,011","+56,349","-31,930","25,733,844",36.45%
https://finance.naver.com/item/frgn.nhn?code=051910,2020.05.21,"377,500","15,000",+4.14%,"1,033,430","+129,752","+196,647","25,765,774",36.50%
https://finance.naver.com/item/frgn.nhn?code=051910,2020.05.20,"362,500","5,500",+1.54%,"358,098","+41,390","+38,868","25,568,727",36.22%
https://finance.naver.com/item/frgn.nhn?code=051910,2020.05.19,"357,000","3,000",+0.85%,"395,494","+68,728","-3,933","25,519,299",36.15%
https://finance.naver.com/item/frgn.nhn?code=189300,2020.05.25,"23,300",800,+3.56%,"227,202","+12,969","+32,139","232,970",3.09%
https://finance.naver.com/item/frgn.nhn?code=189300,2020.05.22,"22,500",400,-1.75%,"195,786",0,"-14,201","200,831",2.66%
https://finance.naver.com/item/frgn.nhn?code=189300,2020.05.21,"22,900",600,+2.69%,"183,870",0,"+5,088","219,032",2.90%
https://finance.naver.com/item/frgn.nhn?code=189300,2020.05.20,"22,300",200,+0.90%,"104,582","+1,000","-5,016","213,944",2.83%
https://finance.naver.com/item/frgn.nhn?code=189300,2020.05.19,"22,100","1,650",+8.07%,"191,510","-3,204","+17,706","218,960",2.90%
https://finance.naver.com/item/frgn.nhn?code=030190,2020.05.25,"20,100",950,+4.96%,"695,141","+24,301","+7,463","19,695,603",32.44%
https://finance.naver.com/item/frgn.nhn?code=030190,2020.05.22,"19,150",0,0.00%,"485,161","-31,830","+12,789","19,688,140",32.43%
https://finance.naver.com/item/frgn.nhn?code=030190,2020.05.21,"19,150",400,-2.05%,"359,564","-16,041","+1,514","19,685,898",32.42%
https://finance.naver.com/item/frgn.nhn?code=030190,2020.05.20,"19,550",850,+4.55%,"681,515","+36,617","-30,342","19,679,844",32.41%
https://finance.naver.com/item/frgn.nhn?code=030190,2020.05.19,"18,700",50,+0.27%,"693,357","-81,716","-35,148","19,707,696",32.46%
https://finance.naver.com/item/frgn.nhn?code=037460,2020.05.25,"10,350",450,+4.55%,"210,639","+2,202","+13,501","447,974",2.75%
https://finance.naver.com/item/frgn.nhn?code=037460,2020.05.22,"9,900",550,-5.26%,"408,254","-4,768","-28,420","434,473",2.66%
https://finance.naver.com/item/frgn.nhn?code=037460,2020.05.21,"10,450",250,+2.45%,"542,539","-2,727","-33,864","462,893",2.84%
https://finance.naver.com/item/frgn.nhn?code=037460,2020.05.20,"10,200",630,+6.58%,"526,710","+3,420","+60,112","496,757",3.04%
https://finance.naver.com/item/frgn.nhn?code=037460,2020.05.19,"9,570",140,+1.48%,"140,962","+2,700","+5,433","436,645",2.68%
https://finance.naver.com/item/frgn.nhn?code=028150,2020.05.25,"124,500",400,+0.32%,"6,416","+1,239",-705,"1,616,176",24.63%
https://finance.naver.com/item/frgn.nhn?code=028150,2020.05.22,"124,100","4,900",-3.80%,"15,449","-3,075","-5,389","1,616,881",24.64%
https://finance.naver.com/item/frgn.nhn?code=028150,2020.05.21,"129,000",600,+0.47%,"7,280",-886,-306,"1,622,270",24.72%
https://finance.naver.com/item/frgn.nhn?code=028150,2020.05.20,"128,400","1,300",-1.00%,"14,138","-3,301","+2,728","1,622,073",24.72%
https://finance.naver.com/item/frgn.nhn?code=028150,2020.05.19,"129,700","3,900",+3.10%,"20,337","+4,592","+5,150","1,619,069",24.67%
https://finance.naver.com/item/frgn.nhn?code=025540,2020.05.25,"36,400",100,+0.28%,"35,390",+816,"-5,167","2,502,762",24.03%
https://finance.naver.com/item/frgn.nhn?code=025540,2020.05.22,"36,300","1,600",-4.22%,"82,344","+7,704","+1,131","2,507,929",24.08%
https://finance.naver.com/item/frgn.nhn?code=025540,2020.05.21,"37,900",100,-0.26%,"66,678","-1,154","-1,422","2,507,865",24.08%
https://finance.naver.com/item/frgn.nhn?code=025540,2020.05.20,"38,000",600,-1.55%,"147,951","+12,693","-7,663","2,509,227",24.09%
https://finance.naver.com/item/frgn.nhn?code=025540,2020.05.19,"38,600",50,-0.13%,"155,189","+13,521","+1,780","2,516,818",24.17%
https://finance.naver.com/item/frgn.nhn?code=160980,2020.05.25,"13,850",600,+4.53%,"584,709","+1,263","-3,424","239,934",2.20%
https://finance.naver.com/item/frgn.nhn?code=160980,2020.05.22,"13,250",350,+2.71%,"1,133,224","+67,921","+10,891","243,358",2.23%
https://finance.naver.com/item/frgn.nhn?code=160980,2020.05.21,"12,900",850,+7.05%,"2,034,755","+160,518","-61,553","232,467",2.13%
https://finance.naver.com/item/frgn.nhn?code=160980,2020.05.20,"12,050",550,+4.78%,"843,609","-4,902","+11,294","294,020",2.69%
https://finance.naver.com/item/frgn.nhn?code=160980,2020.05.19,"11,500",100,+0.88%,"356,078","-11,998","-1,335","282,726",2.59%
https://finance.naver.com/item/frgn.nhn?code=007390,2020.05.25,"10,000",100,+1.01%,"782,115","+6,912","+23,740","2,959,630",4.84%
https://finance.naver.com/item/frgn.nhn?code=007390,2020.05.22,"9,900",350,-3.41%,"1,244,760","-36,997","-41,530","2,935,890",4.80%
https://finance.naver.com/item/frgn.nhn?code=007390,2020.05.21,"10,250",0,0.00%,"1,489,224","-4,248","-14,182","2,974,552",4.86%
https://finance.naver.com/item/frgn.nhn?code=007390,2020.05.20,"10,250",250,+2.50%,"1,467,730","+8,408","+15,684","2,940,592",4.81%
https://finance.naver.com/item/frgn.nhn?code=007390,2020.05.19,"10,000",120,+1.21%,"2,088,281","+21,058","+5,669","3,065,452",5.01%
https://finance.naver.com/item/frgn.nhn?code=194700,2020.05.25,"33,700","1,500",+4.66%,"380,364","+13,493","-23,418","266,708",2.96%
https://finance.naver.com/item/frgn.nhn?code=194700,2020.05.22,"32,200",100,-0.31%,"100,653","+20,067","+6,717","290,126",3.22%
https://finance.naver.com/item/frgn.nhn?code=194700,2020.05.21,"32,300",450,+1.41%,"166,869","-19,065","+6,609","283,409",3.15%
https://finance.naver.com/item/frgn.nhn?code=194700,2020.05.20,"31,850",350,-1.09%,"130,594","-20,275","+12,612","276,800",3.07%
https://finance.naver.com/item/frgn.nhn?code=194700,2020.05.19,"32,200",550,-1.68%,"265,463","-34,173","+29,282","264,188",2.93%
https://finance.naver.com/item/frgn.nhn?code=016580,2020.05.25,"14,000",150,+1.08%,"44,952",+633,"-16,562","4,329,094",23.27%
https://finance.naver.com/item/frgn.nhn?code=016580,2020.05.22,"13,850",450,-3.15%,"45,501",+43,"-23,320","4,345,656",23.36%
https://finance.naver.com/item/frgn.nhn?code=016580,2020.05.21,"14,300",200,-1.38%,"58,209",+39,"-16,877","4,368,976",23.49%
https://finance.naver.com/item/frgn.nhn?code=016580,2020.05.20,"14,500",150,+1.05%,"23,042",-10,"-1,672","4,385,853",23.58%
https://finance.naver.com/item/frgn.nhn?code=016580,2020.05.19,"14,350",200,+1.41%,"55,235","-7,205","-3,026","4,387,525",23.59%
https://finance.naver.com/item/frgn.nhn?code=079550,2020.05.25,"31,850",450,+1.43%,"191,509","+40,969","-15,716","1,016,441",4.62%
https://finance.naver.com/item/frgn.nhn?code=079550,2020.05.22,"31,400",850,+2.78%,"287,285","+104,003","-11,360","1,032,157",4.69%
https://finance.naver.com/item/frgn.nhn?code=079550,2020.05.21,"30,550","1,800",+6.26%,"428,519","+130,192","+48,102","1,047,469",4.76%
https://finance.naver.com/item/frgn.nhn?code=079550,2020.05.20,"28,750",800,+2.86%,"206,281","+5,678","+14,545","999,267",4.54%
https://finance.naver.com/item/frgn.nhn?code=079550,2020.05.19,"27,950",50,-0.18%,"321,502","-33,550","-21,606","984,602",4.48%
https://finance.naver.com/item/frgn.nhn?code=095700,2020.05.25,"73,100",100,+0.14%,"256,133","+8,166","-2,660","1,682,532",7.07%
https://finance.naver.com/item/frgn.nhn?code=095700,2020.05.22,"73,000","1,200",+1.67%,"487,771","-9,910","-3,782","1,685,192",7.08%
https://finance.naver.com/item/frgn.nhn?code=095700,2020.05.21,"71,800",400,-0.55%,"288,495","+1,056","-25,654","1,697,022",7.13%
https://finance.naver.com/item/frgn.nhn?code=095700,2020.05.20,"72,200","2,800",+4.03%,"602,446","+12,306","+52,698","1,727,887",7.26%
https://finance.naver.com/item/frgn.nhn?code=095700,2020.05.19,"69,400",100,-0.14%,"372,906","-11,321","+11,001","1,671,304",7.03%
https://finance.naver.com/item/frgn.nhn?code=063080,2020.05.25,"27,700",150,-0.54%,"26,411",+904,"-1,309","408,744",6.20%
https://finance.naver.com/item/frgn.nhn?code=063080,2020.05.22,"27,850",650,-2.28%,"20,261",+17,"-4,716","410,053",6.22%
https://finance.naver.com/item/frgn.nhn?code=063080,2020.05.21,"28,500",0,0.00%,"43,037","+14,323",+356,"424,769",6.44%
https://finance.naver.com/item/frgn.nhn?code=063080,2020.05.20,"28,500",0,0.00%,"27,997","+6,781",+294,"424,413",6.44%
https://finance.naver.com/item/frgn.nhn?code=063080,2020.05.19,"28,500",150,+0.53%,"28,662","+1,233",+457,"424,119",6.43%
https://finance.naver.com/item/frgn.nhn?code=005190,2020.05.25,"17,350",150,+0.87%,"15,486",+7,-951,"73,213",1.37%
https://finance.naver.com/item/frgn.nhn?code=005190,2020.05.22,"17,200",200,-1.15%,"10,947",+12,"-1,135","74,164",1.39%
https://finance.naver.com/item/frgn.nhn?code=005190,2020.05.21,"17,400",0,0.00%,"17,784",+106,-697,"75,299",1.41%
https://finance.naver.com/item/frgn.nhn?code=005190,2020.05.20,"17,400",450,-2.52%,"23,534",-10,-488,"75,996",1.42%
https://finance.naver.com/item/frgn.nhn?code=005190,2020.05.19,"17,850",550,+3.18%,"36,277",-14,+522,"76,484",1.43%
https://finance.naver.com/item/frgn.nhn?code=282880,2020.05.25,"25,750",550,+2.18%,"229,797","+1,702","+7,580","198,462",2.15%
https://finance.naver.com/item/frgn.nhn?code=282880,2020.05.22,"25,200",500,-1.95%,"205,888","+5,471","+7,372","190,882",2.06%
https://finance.naver.com/item/frgn.nhn?code=282880,2020.05.21,"25,700",750,+3.01%,"455,248","-1,631","+16,742","183,510",1.98%
https://finance.naver.com/item/frgn.nhn?code=282880,2020.05.20,"24,950",500,+2.04%,"224,489","+10,678","+15,748","166,768",1.80%
https://finance.naver.com/item/frgn.nhn?code=282880,2020.05.19,"24,450",200,+0.82%,"226,320","-4,401",-766,"151,020",1.63%
https://finance.naver.com/item/frgn.nhn?code=002020,2020.05.25,"18,000",50,-0.28%,"31,950",+263,"+5,428","1,342,842",10.64%
https://finance.naver.com/item/frgn.nhn?code=002020,2020.05.22,"18,050",0,0.00%,"63,362",-52,"+6,493","1,337,414",10.59%
https://finance.naver.com/item/frgn.nhn?code=002020,2020.05.21,"18,050",450,-2.43%,"93,785",-1,"-34,716","1,330,921",10.54%
https://finance.naver.com/item/frgn.nhn?code=002020,2020.05.20,"18,500",450,+2.49%,"65,372",-6,"+11,317","1,365,637",10.82%
https://finance.naver.com/item/frgn.nhn?code=002020,2020.05.19,"18,050",150,+0.84%,"86,496",-172,"+12,498","1,354,320",10.73%
https://finance.naver.com/item/frgn.nhn?code=011780,2020.05.25,"71,100",700,+0.99%,"128,726","+54,137","+12,370","8,877,092",29.14%
https://finance.naver.com/item/frgn.nhn?code=011780,2020.05.22,"70,400","2,200",-3.03%,"280,728","-70,399","-34,902","8,864,722",29.10%
https://finance.naver.com/item/frgn.nhn?code=011780,2020.05.21,"72,600",700,+0.97%,"172,114","+6,826","+16,793","8,899,624",29.21%
https://finance.naver.com/item/frgn.nhn?code=011780,2020.05.20,"71,900",600,-0.83%,"176,568","-39,439","-5,560","8,882,676",29.15%
https://finance.naver.com/item/frgn.nhn?code=011780,2020.05.19,"72,500",600,-0.82%,"369,658","-3,952","-14,245","8,888,050",29.17%
https://finance.naver.com/item/frgn.nhn?code=078070,2020.05.25,"35,700",250,+0.71%,"185,322","+1,252","-4,429","671,574",3.59%
https://finance.naver.com/item/frgn.nhn?code=078070,2020.05.22,"35,450","1,150",-3.14%,"338,831","+4,742","-28,117","676,003",3.62%
https://finance.naver.com/item/frgn.nhn?code=078070,2020.05.21,"36,600","3,450",+10.41%,"1,305,307","+8,407","+28,467","704,120",3.77%
https://finance.naver.com/item/frgn.nhn?code=078070,2020.05.20,"33,150",150,+0.45%,"134,209","+11,123","+10,044","689,827",3.69%
https://finance.naver.com/item/frgn.nhn?code=078070,2020.05.19,"33,000",250,-0.75%,"201,490","+3,009","-45,233","680,861",3.64%
https://finance.naver.com/item/frgn.nhn?code=122900,2020.05.25,"10,350",0,0.00%,"23,233","+2,391","-1,329","4,286,389",11.93%
https://finance.naver.com/item/frgn.nhn?code=122900,2020.05.22,"10,350",0,0.00%,"41,447","+9,124","-4,137","4,287,718",11.93%
https://finance.naver.com/item/frgn.nhn?code=122900,2020.05.21,"10,350",100,-0.96%,"43,852","+1,851","-8,607","4,291,855",11.94%
https://finance.naver.com/item/frgn.nhn?code=122900,2020.05.20,"10,450",0,0.00%,"22,574","+3,395","-2,935","4,300,462",11.96%
https://finance.naver.com/item/frgn.nhn?code=122900,2020.05.19,"10,450",50,-0.48%,"103,489","+5,205","-13,512","4,303,397",11.97%
https://finance.naver.com/item/frgn.nhn?code=094280,2020.05.25,"20,400","1,750",+9.38%,"301,931","+7,980","+35,848","223,912",1.94%
https://finance.naver.com/item/frgn.nhn?code=094280,2020.05.22,"18,650",600,+3.32%,"149,795","+29,003","+11,096","188,064",1.63%
https://finance.naver.com/item/frgn.nhn?code=094280,2020.05.21,"18,050",150,-0.82%,"104,677","-2,018","-7,096","176,968",1.53%
https://finance.naver.com/item/frgn.nhn?code=094280,2020.05.20,"18,200",200,+1.11%,"99,607","+21,053",+632,"184,064",1.59%
https://finance.naver.com/item/frgn.nhn?code=094280,2020.05.19,"18,000",450,-2.44%,"179,216","+12,049","-1,299","183,432",1.59%
https://finance.naver.com/item/frgn.nhn?code=005430,2020.05.25,"45,700","1,700",+3.86%,"82,830",+312,-725,"226,090",7.14%
https://finance.naver.com/item/frgn.nhn?code=005430,2020.05.22,"44,000","1,200",-2.65%,"48,194",-57,"-3,598","226,815",7.16%
https://finance.naver.com/item/frgn.nhn?code=005430,2020.05.21,"45,200","1,350",+3.08%,"68,521",-7,-80,"230,413",7.28%
https://finance.naver.com/item/frgn.nhn?code=005430,2020.05.20,"43,850",550,+1.27%,"36,205","-1,535","+1,304","230,493",7.28%
https://finance.naver.com/item/frgn.nhn?code=005430,2020.05.19,"43,300",200,-0.46%,"86,441","-5,790","-3,706","229,189",7.24%
https://finance.naver.com/item/frgn.nhn?code=015360,2020.05.25,"35,050",500,+1.45%,"1,330",+1,+3,"907,790",15.13%
https://finance.naver.com/item/frgn.nhn?code=015360,2020.05.22,"34,550",250,-0.72%,170,+99,0,"907,787",15.13%
https://finance.naver.com/item/frgn.nhn?code=015360,2020.05.21,"34,800",200,-0.57%,251,-61,-14,"907,787",15.13%
https://finance.naver.com/item/frgn.nhn?code=015360,2020.05.20,"35,000",750,+2.19%,"2,180",-212,-10,"907,801",15.13%
https://finance.naver.com/item/frgn.nhn?code=015360,2020.05.19,"34,250",200,-0.58%,673,-29,-12,"907,811",15.13%
https://finance.naver.com/item/frgn.nhn?code=263690,2020.05.25,"20,200","1,450",+7.73%,"739,045","+64,616","+4,669","85,478",0.75%
https://finance.naver.com/item/frgn.nhn?code=263690,2020.05.22,"18,750",600,-3.10%,"577,754","+5,447","+9,098","80,809",0.71%
https://finance.naver.com/item/frgn.nhn?code=263690,2020.05.21,"19,350",450,+2.38%,"552,492","+8,462","+30,885","71,711",0.63%
https://finance.naver.com/item/frgn.nhn?code=263690,2020.05.20,"18,900",300,-1.56%,"960,951","+21,361","+7,765","40,826",0.36%
https://finance.naver.com/item/frgn.nhn?code=263690,2020.05.19,"19,200","2,550",-11.72%,"1,254,826","-30,353","-7,989","33,061",0.29%
https://finance.naver.com/item/frgn.nhn?code=263720,2020.05.25,"27,850",850,+3.15%,"151,224","+2,831",-829,"413,018",3.36%
https://finance.naver.com/item/frgn.nhn?code=263720,2020.05.22,"27,000",250,-0.92%,"113,761","-1,774","+13,185","413,847",3.37%
https://finance.naver.com/item/frgn.nhn?code=263720,2020.05.21,"27,250",900,+3.42%,"176,597","-3,185","+13,156","400,662",3.26%
https://finance.naver.com/item/frgn.nhn?code=263720,2020.05.20,"26,350",100,-0.38%,"82,443","-1,431","+10,878","387,506",3.16%
https://finance.naver.com/item/frgn.nhn?code=263720,2020.05.19,"26,450",100,-0.38%,"152,742","-34,993","+39,864","376,628",3.07%
https://finance.naver.com/item/frgn.nhn?code=004960,2020.05.25,"13,100",0,0.00%,"20,248",+117,"+4,033","1,371,599",11.85%
https://finance.naver.com/item/frgn.nhn?code=004960,2020.05.22,"13,100",500,-3.68%,"15,258",+105,+259,"1,367,566",11.82%
https://finance.naver.com/item/frgn.nhn?code=004960,2020.05.21,"13,600",450,+3.42%,"27,589","+1,731","-4,085","1,367,307",11.82%
https://finance.naver.com/item/frgn.nhn?code=004960,2020.05.20,"13,150",250,+1.94%,"17,805",-10,"+5,964","1,371,392",11.85%
https://finance.naver.com/item/frgn.nhn?code=004960,2020.05.19,"12,900",350,+2.79%,"13,935","-1,009",-570,"1,365,428",11.80%
https://finance.naver.com/item/frgn.nhn?code=294870,2020.05.25,"23,300",400,+1.75%,"1,442,995","+102,880","-48,239","11,345,898",17.21%
https://finance.naver.com/item/frgn.nhn?code=294870,2020.05.22,"22,900","1,300",+6.02%,"2,902,756","+301,625","-8,252","11,394,137",17.29%
https://finance.naver.com/item/frgn.nhn?code=294870,2020.05.21,"21,600",250,+1.17%,"1,537,054","+130,161","-228,490","11,402,389",17.30%
